date,spy,vix,sp20vol
2017-07-31,246.77,10.26,0.056446745
2017-08-01,247.32,10.09,0.056492606
2017-08-02,247.44,10.28,0.056486878
2017-08-03,246.96,10.44,0.043354072
2017-08-04,247.41,10.03,0.039028252
2017-08-07,247.87,9.93,0.039080157
2017-08-08,247.26,10.96,0.040521566
2017-08-09,247.25,11.11,0.033206018
2017-08-10,243.76,16.04,0.062688842
2017-08-11,244.12,15.51,0.060307937
2017-08-14,246.54,12.33,0.070736034
2017-08-15,246.51,12.04,0.070750143
2017-08-16,246.94,11.74,0.068180877
2017-08-17,243.09,15.55,0.087239048
2017-08-18,242.71,14.26,0.087282286
2017-08-21,242.9,13.19,0.087599138
2017-08-22,245.44,11.35,0.094833419
2017-08-23,244.56,12.25,0.095359625
2017-08-24,243.99,12.23,0.095486259
2017-08-25,244.56,11.28,0.09582671
2017-08-28,244.57,11.32,0.095897761
2017-08-29,244.85,11.7,0.095408021
2017-08-30,246.01,11.22,0.097136759
2017-08-31,247.49,10.59,0.099227573
2017-09-01,247.84,10.13,0.099251615
2017-09-05,246.06,12.23,0.102558061
2017-09-06,246.9,11.63,0.103034022
2017-09-07,246.87,11.55,0.103031497
2017-09-08,246.58,12.12,0.088371922
2017-09-11,249.21,10.73,0.095716433
2017-09-12,250.05,10.58,0.090086235
2017-09-13,250.17,10.5,0.089987212
2017-09-14,250.09,10.44,0.090162805
2017-09-15,249.19,10.17,0.067488308
2017-09-18,249.72,10.15,0.066375682
2017-09-19,249.97,10.18,0.066380501
2017-09-20,250.06,9.78,0.05863087
2017-09-21,249.39,9.67,0.058224589
2017-09-22,249.44,9.59,0.057013748
2017-09-25,248.93,10.21,0.058325398
2017-09-26,249.08,10.17,0.058401067
2017-09-27,250.05,9.87,0.059358837
2017-09-28,250.35,9.55,0.058000998
2017-09-29,251.23,9.51,0.056269334
2017-10-02,252.32,9.45,0.057118327
2017-10-03,252.86,9.51,0.047258556
2017-10-04,253.16,9.63,0.046891425
2017-10-05,254.66,9.19,0.048733874
2017-10-06,254.37,9.65,0.048390189
2017-10-09,253.95,10.33,0.036206424
2017-10-10,254.62,10.08,0.035535912
2017-10-11,255.02,9.85,0.035605372
2017-10-12,254.64,9.91,0.036148591
2017-10-13,254.95,9.61,0.03604611
2017-10-16,255.29,9.91,0.03610523
2017-10-17,255.47,10.31,0.036131444
2017-10-18,255.72,10.07,0.036117246
2017-10-19,255.79,10.05,0.032884716
2017-10-20,257.11,9.97,0.035574064
2017-10-23,256.11,11.07,0.038395458
2017-10-24,256.56,11.16,0.038102162
2017-10-25,255.29,11.23,0.042427686
2017-10-26,255.62,11.3,0.042432719
2017-10-27,257.71,9.8,0.048525476
2017-10-30,256.75,10.5,0.049854823
2017-10-31,257.15,10.18,0.049621596
2017-11-01,257.49,10.2,0.049677838
2017-11-02,257.59,9.93,0.046305148
2017-11-03,258.45,9.14,0.046735535
2017-11-06,258.85,9.4,0.04576757
2017-11-07,258.67,9.89,0.045605974
2017-11-08,259.11,9.78,0.045516911
2017-11-09,258.17,10.5,0.047549729
2017-11-10,258.09,11.29,0.047858717
2017-11-13,258.33,11.5,0.047685206
2017-11-14,257.73,11.59,0.048733193
2017-11-15,256.44,13.13,0.053013334
2017-11-16,258.62,11.76,0.060366566
2017-11-17,257.86,11.43,0.0586849
2017-11-20,258.3,10.65,0.056808465
2017-11-21,259.99,9.73,0.060823885
2017-11-22,259.76,9.88,0.057859091
2017-11-24,260.36,9.67,0.058014148
2017-11-27,260.23,9.87,0.051379565
2017-11-28,262.87,10.03,0.059504165
2017-11-29,262.71,10.7,0.059717337
2017-11-30,265.01,11.28,0.064971186
2017-12-01,264.46,11.43,0.065947492
2017-12-04,264.14,11.68,0.066011799
2017-12-05,263.19,11.33,0.068097701
2017-12-06,263.24,11.02,0.068084568
2017-12-07,264.07,10.16,0.068489879
2017-12-08,265.51,9.58,0.068160581
2017-12-11,266.31,9.34,0.067971084
2017-12-12,266.78,9.92,0.067944634
2017-12-13,266.75,10.18,0.066875941
2017-12-14,265.66,10.49,0.064989274
2017-12-15,266.51,9.42,0.066073037
2017-12-18,268.2,9.53,0.065177034
2017-12-19,267.17,10.03,0.067861334
2017-12-20,267.03,9.72,0.066194611
2017-12-21,267.58,9.62,0.065655171
2017-12-22,267.51,9.9,0.066062415
2017-12-26,267.19,10.25,0.066365544
2017-12-27,267.32,10.47,0.058599111
2017-12-28,267.87,10.18,0.058411057
2017-12-29,266.86,11.04,0.056326249
2018-01-02,268.77,9.77,0.061857173
2018-01-03,270.47,9.15,0.064171003
2018-01-04,271.61,9.22,0.061826135
2018-01-05,273.42,9.22,0.064097593
2018-01-08,273.92,9.52,0.064045251
2018-01-09,274.54,10.08,0.06277642
2018-01-10,274.12,9.82,0.0634145
2018-01-11,276.12,9.88,0.066235095
2018-01-12,277.92,10.16,0.067726632
2018-01-16,276.97,11.66,0.06707215
2018-01-17,279.61,11.91,0.067669057
2018-01-18,279.14,12.23,0.06804777
2018-01-19,280.41,11.27,0.065646332
2018-01-22,282.69,11.03,0.067489235
2018-01-23,283.29,11.1,0.067462275
2018-01-24,283.18,11.47,0.067528683
2018-01-25,283.3,11.58,0.06651773
2018-01-26,286.58,11.08,0.073130603
2018-01-29,284.68,13.84,0.08147359
2018-01-30,281.76,14.79,0.09106204
2018-01-31,281.9,13.54,0.08891542
2018-02-01,281.58,13.47,0.08816112
2018-02-02,275.45,17.31,0.120121422
2018-02-05,263.93,37.32,0.188248743
2018-02-06,269.13,29.98,0.199931413
2018-02-07,267.67,27.73,0.200266893
2018-02-08,257.63,33.46,0.238190552
2018-02-09,261.5,29.06,0.244192928
2018-02-12,265.34,25.61,0.249117987
2018-02-13,266,24.97,0.249660729
2018-02-14,269.59,19.26,0.252456986
2018-02-15,273.03,19.13,0.257193762
2018-02-16,273.11,19.46,0.256455976
2018-02-20,271.4,20.6,0.254475724
2018-02-21,270.05,20.02,0.254272473
2018-02-22,270.4,18.72,0.254474738
2018-02-23,274.71,16.49,0.26255838
2018-02-26,277.9,15.8,0.262501772
2018-02-27,274.43,18.59,0.264921661
2018-02-28,271.65,19.85,0.265012161
2018-03-01,267.7,22.47,0.267931774
2018-03-02,269.08,19.59,0.26922689
2018-03-05,272.19,18.73,0.263343548
2018-03-06,272.88,18.36,0.215924347
2018-03-07,272.78,17.76,0.207657826
2018-03-08,274.1,16.54,0.206948111
2018-03-09,278.87,14.64,0.156480261
2018-03-12,278.52,15.78,0.151806139
2018-03-13,276.72,16.35,0.149650984
2018-03-14,275.3,17.23,0.152148459
2018-03-15,275,16.59,0.145807915
2018-03-16,274.2,15.8,0.139829271
2018-03-19,270.49,19.02,0.149152294
2018-03-20,270.95,18.2,0.147811051
2018-03-21,270.43,17.86,0.146555301
2018-03-22,263.67,23.34,0.171972466
2018-03-23,258.05,24.87,0.173319189
2018-03-26,265.11,21.03,0.197544183
2018-03-27,260.6,22.5,0.201410941
2018-03-28,259.83,22.87,0.198791388
2018-03-29,263.15,19.97,0.201511652
2018-04-02,257.47,23.62,0.214331816
2018-04-03,260.77,21.1,0.215676251
2018-04-04,263.56,20.06,0.220447054
2018-04-05,265.64,18.94,0.222412245
2018-04-06,259.72,21.49,0.233129921
2018-04-09,261,21.77,0.222401182
2018-04-10,265.15,20.47,0.233288803
2018-04-11,263.76,20.24,0.233109942
2018-04-12,265.93,18.49,0.235550782
2018-04-13,265.15,17.41,0.23558733
2018-04-16,267.33,16.56,0.237857183
2018-04-17,270.19,15.25,0.236278612
2018-04-18,270.39,15.6,0.236235241
2018-04-19,268.89,15.96,0.2370274
2018-04-20,266.61,16.88,0.220621562
2018-04-23,266.57,16.34,0.205478221
2018-04-24,262.98,18.02,0.188384903
2018-04-25,263.63,17.84,0.177562336
2018-04-26,266.31,16.24,0.180387329
2018-04-27,266.56,15.41,0.174213753
2018-04-30,264.51,15.93,0.155763135
2018-05-01,264.98,15.49,0.150069368
2018-05-02,263.2,15.97,0.146983219
2018-05-03,262.62,15.9,0.144776427
2018-05-04,266.02,14.77,0.128467587
2018-05-07,266.92,14.75,0.1284957
2018-05-08,266.92,14.71,0.114591281
2018-05-09,269.5,13.42,0.117014131
2018-05-10,272.02,13.23,0.117989399
2018-05-11,272.85,12.65,0.117041567
2018-05-14,272.98,12.93,0.11428781
2018-05-15,271.1,14.63,0.111500813
2018-05-16,272.24,13.42,0.112361143
2018-05-17,272.01,13.43,0.110218787
2018-05-18,271.33,13.42,0.105682142
2018-05-21,273.37,13.08,0.108156625
2018-05-22,272.61,13.22,0.095196634
2018-05-23,273.36,12.58,0.095356094
2018-05-24,272.8,12.53,0.090464685
2018-05-25,272.15,13.22,0.091314837
2018-05-29,269.02,17.02,0.096448431
2018-05-30,272.61,14.94,0.105214215
2018-05-31,270.94,15.43,0.10486986
2018-06-01,273.6,13.46,0.109165749
2018-06-04,274.9,12.74,0.101970617
2018-06-05,275.1,12.4,0.10176044
2018-06-06,277.4,11.64,0.104604048
2018-06-07,277.37,12.13,0.100740651
2018-06-08,278.19,12.18,0.096493471
2018-06-11,278.56,12.35,0.09646106
2018-06-12,278.92,12.34,0.09649519
2018-06-13,278.03,12.94,0.093925377
2018-06-14,278.73,12.12,0.093448743
2018-06-15,277.13,11.98,0.093495413
2018-06-18,276.56,12.31,0.093244432
2018-06-19,275.5,13.35,0.091867519
2018-06-20,275.97,12.79,0.090891379
2018-06-21,274.24,14.64,0.093792552
2018-06-22,274.74,13.77,0.093520354
2018-06-25,271,17.33,0.106015017
2018-06-26,271.6,15.92,0.097082951
2018-06-27,269.35,17.91,0.091241646
2018-06-28,270.89,16.85,0.090778786
2018-06-29,271.28,16.09,0.081721643
2018-07-02,271.86,15.6,0.080778183
2018-07-03,270.9,16.14,0.082272047
2018-07-05,273.11,14.97,0.082351445
2018-07-06,275.42,13.37,0.088476223
2018-07-09,277.9,12.69,0.093466538
2018-07-10,278.9,12.64,0.094181003
2018-07-11,276.86,13.63,0.097463675
2018-07-12,279.37,12.58,0.101307903
2018-07-13,279.59,12.18,0.101055284
2018-07-16,279.34,12.83,0.101057277
2018-07-17,280.47,12.06,0.101389306
2018-07-18,281.06,12.1,0.09996618
2018-07-19,280,12.87,0.10142036
2018-07-20,279.68,12.86,0.098215793
2018-07-23,280.2,12.62,0.098212908
2018-07-24,281.61,12.41,0.082185584
2018-07-25,284.01,12.29,0.086099263
2018-07-26,283.34,12.14,0.078762755
2018-07-27,281.42,13.03,0.083708257
2018-07-30,279.95,14.26,0.087937585
2018-07-31,281.33,12.83,0.088589905
2018-08-01,280.86,13.15,0.085782293
2018-08-02,282.39,12.19,0.08285452
2018-08-03,283.6,11.64,0.079714149
2018-08-06,284.64,11.27,0.07531806
2018-08-07,285.58,10.93,0.075091641
2018-08-08,285.46,10.85,0.068789622
2018-08-09,285.07,11.27,0.063873901
2018-08-10,283.16,13.16,0.070039355
2018-08-13,282.1,14.78,0.071721806
2018-08-14,283.9,13.31,0.073788475
2018-08-15,281.78,14.64,0.078919229
2018-08-16,284.06,13.45,0.082099281
2018-08-17,285.06,12.64,0.082392982
2018-08-20,285.67,12.49,0.08251164
2018-08-21,286.34,12.86,0.08137223
2018-08-22,286.17,12.25,0.075212536
2018-08-23,285.79,12.41,0.074575626
2018-08-24,287.51,11.99,0.072610594
2018-08-27,289.78,12.16,0.071699405
2018-08-28,289.92,12.5,0.070815048
2018-08-29,291.48,12.25,0.071730615
2018-08-30,290.3,13.53,0.073924156
2018-08-31,290.31,12.86,0.07294629
2018-09-04,289.81,13.16,0.072950215
2018-09-05,289.03,13.91,0.073627601
2018-09-06,288.16,14.65,0.07508339
2018-09-07,287.6,14.88,0.075379077
2018-09-10,288.1,14.16,0.070189502
2018-09-11,289.05,13.22,0.068554298
2018-09-12,289.12,13.14,0.065743442
2018-09-13,290.83,12.37,0.059335065
2018-09-14,290.88,12.07,0.054375667
2018-09-17,289.34,13.68,0.058606079
2018-09-18,290.91,12.79,0.060662893
2018-09-19,291.22,11.75,0.060510525
2018-09-20,293.58,11.8,0.065251834
2018-09-21,291.99,11.68,0.0646409
2018-09-24,291.02,12.2,0.064000827
2018-09-25,290.75,12.42,0.058910458
2018-09-26,289.88,12.89,0.060297307
2018-09-27,290.69,12.41,0.057550502
2018-09-28,290.72,12.12,0.055119084
2018-10-01,291.73,12,0.056431063
2018-10-02,291.56,12.05,0.055998142
2018-10-03,291.72,11.61,0.054651156
2018-10-04,289.44,14.22,0.061304661
2018-10-05,287.82,14.82,0.064247771
2018-10-08,287.82,15.69,0.063982323
2018-10-09,287.4,15.95,0.062734768
2018-10-10,278.3,22.96,0.131978093
2018-10-11,272.17,24.73,0.144895068
2018-10-12,275.95,21.31,0.157094816
2018-10-15,274.4,21.3,0.15718957
2018-10-16,280.4,17.62,0.176940038
2018-10-17,280.45,17.4,0.176699525
2018-10-18,276.4,20.06,0.178448784
2018-10-19,276.25,19.89,0.1784501
2018-10-22,275.01,19.64,0.178514762
2018-10-23,273.61,20.71,0.178666719
2018-10-24,265.32,25.23,0.204192087
2018-10-25,270.08,24.22,0.218817332
2018-10-26,265.33,24.16,0.223616129
2018-10-29,263.86,24.7,0.221626012
2018-10-30,267.77,23.35,0.233079688
2018-10-31,270.63,21.23,0.238618625
2018-11-01,273.51,19.34,0.243160417
2018-11-02,271.89,19.51,0.243296327
2018-11-05,273.39,19.96,0.245001209
2018-11-06,275.12,19.91,0.246951334
2018-11-07,281.01,16.36,0.231725376
2018-11-08,280.5,16.72,0.218311701
2018-11-09,277.76,17.36,0.216053106
2018-11-12,272.57,20.45,0.226632158
2018-11-13,272.06,20.02,0.211420198
2018-11-14,270.2,21.25,0.212439606
2018-11-15,273.02,19.98,0.211411265
2018-11-16,273.73,18.14,0.21165162
2018-11-19,269.1,20.1,0.219007623
2018-11-20,264.12,22.48,0.226836552
2018-11-21,265.02,20.8,0.199355438
2018-11-23,263.25,21.52,0.187785781
2018-11-26,267.5,18.9,0.186811843
2018-11-27,268.4,19.02,0.185245345
2018-11-28,274.58,18.49,0.194586005
2018-11-29,273.98,18.79,0.191489309
2018-11-30,275.65,18.07,0.190023905
2018-12-03,279.3,16.44,0.191766017
2018-12-04,270.25,20.74,0.224934186
2018-12-06,269.84,21.19,0.223474732
2018-12-07,263.57,23.23,0.220671623
2018-12-10,264.07,22.64,0.221374593
2018-12-11,264.13,21.76,0.220318105
2018-12-12,265.46,21.46,0.212305782
2018-12-13,265.37,20.65,0.212340873
2018-12-14,260.47,21.63,0.220662299
2018-12-17,255.36,24.52,0.225294385
2018-12-18,255.08,25.58,0.224715014
2018-12-19,251.26,25.58,0.223788975
2018-12-20,247.17,28.38,0.221865159
2018-12-21,240.7,30.11,0.228634456
2018-12-24,234.34,36.07,0.242321948
2018-12-26,246.18,30.41,0.303916516
2018-12-27,248.07,29.96,0.30612996
2018-12-28,247.75,28.34,0.28993309
2018-12-31,249.92,25.42,0.293649885
2019-01-02,250.18,23.22,0.290782128
2019-01-03,244.21,25.45,0.29310916
2019-01-04,252.39,21.38,0.309787439
2019-01-07,254.38,21.4,0.311812336
2019-01-08,256.77,20.47,0.304660552
2019-01-09,257.97,19.98,0.305049214
2019-01-10,258.88,19.5,0.305641081
2019-01-11,258.98,18.19,0.304826535
2019-01-14,257.4,19.07,0.305207384
2019-01-15,260.35,18.6,0.300239081
2019-01-16,260.98,19.04,0.289673819
2019-01-17,262.96,18.06,0.290406392
2019-01-18,266.46,17.8,0.285519232
2019-01-22,262.86,20.8,0.284141233
2019-01-23,263.41,19.52,0.269773289
2019-01-24,263.55,18.89,0.243070797
2019-01-25,265.78,17.42,0.181113296
2019-01-28,263.76,18.87,0.184850744
2019-01-29,263.41,19.13,0.184919016
2019-01-30,267.58,17.66,0.189303508
2019-01-31,269.93,16.57,0.189978927
2019-02-01,270.06,16.14,0.157963023
2019-02-04,271.96,15.73,0.114611533
2019-02-05,273.1,15.57,0.114020287
2019-02-06,272.74,15.38,0.113401249
2019-02-07,270.14,16.37,0.121434168
2019-02-08,270.47,15.72,0.121277115
2019-02-11,270.62,15.97,0.121102306
2019-02-12,274.1,15.43,0.123449887
2019-02-13,274.99,15.65,0.120106568
2019-02-14,274.38,16.22,0.121596462
2019-02-15,277.37,14.91,0.123976941
2019-02-19,277.85,14.88,0.117534883
2019-02-20,278.41,14.02,0.100856359
2019-02-21,277.42,14.46,0.103345344
2019-02-22,279.14,13.51,0.104136032
2019-02-25,279.52,14.85,0.102034649
2019-02-26,279.32,15.17,0.095473348
2019-02-27,279.2,14.7,0.094990092
2019-02-28,278.68,14.78,0.084119565
2019-03-01,280.42,13.57,0.082526242
2019-03-04,279.4,14.63,0.084944336
2019-03-05,279.02,14.74,0.083152136
2019-03-06,277.33,15.74,0.086343564
2019-03-07,275.01,16.59,0.091325444
2019-03-08,274.46,16.05,0.08450524
2019-03-11,278.44,14.33,0.097984229
2019-03-12,279.49,13.77,0.098100374
2019-03-13,281.34,13.41,0.090962562
2019-03-14,281.16,13.5,0.09098097
2019-03-15,281.31,12.88,0.090939347
2019-03-18,282.33,13.1,0.084343155
2019-03-19,282.4,13.56,0.084422925
2019-03-20,281.55,13.91,0.085470014
2019-03-21,284.73,13.63,0.091055077
2019-03-22,279.25,16.48,0.114288341
2019-03-25,279.04,16.33,0.114269182
2019-03-26,281.12,14.68,0.116951093
2019-03-27,279.65,15.15,0.118317328
2019-03-28,280.71,14.43,0.118290792
2019-03-29,282.48,13.71,0.118178072
2019-04-01,285.83,13.4,0.123081237
2019-04-02,285.97,13.36,0.12284213
2019-04-03,286.42,13.74,0.119225274
2019-04-04,287.18,13.58,0.113271845
2019-04-05,288.57,12.82,0.112267153
2019-04-08,288.79,13.18,0.103015245
2019-04-09,287.31,14.28,0.106817601
2019-04-10,288.29,13.3,0.105189161
2019-04-11,288.21,13.02,0.104981502
2019-04-12,290.16,12.01,0.105867063
2019-04-15,289.97,12.32,0.105789906
2019-04-16,290.16,12.18,0.105700447
2019-04-17,289.45,12.6,0.105367936
2019-04-18,290.02,12.09,0.099243498
2019-04-22,290.27,12.42,0.065962636
2019-04-23,292.88,12.28,0.069507222
2019-04-24,292.23,13.14,0.068866039
2019-04-25,292.05,13.25,0.065039603
2019-04-26,293.41,12.73,0.065483187
2019-04-29,293.87,13.11,0.063300203
2019-04-30,294.02,13.12,0.051974544
2019-05-01,291.81,14.8,0.060674412
2019-05-02,291.18,14.42,0.061475952
2019-05-03,294.03,12.87,0.069005653
2019-05-06,292.82,15.44,0.070454911
2019-05-07,287.93,19.32,0.093182758
2019-05-08,287.53,19.4,0.09076226
2019-05-09,286.66,19.1,0.090425493
2019-05-10,288.1,16.04,0.091539507
2019-05-13,280.86,20.55,0.121702678
2019-05-14,283.4,18.06,0.126433057
2019-05-15,285.06,16.44,0.128787118
2019-05-16,287.7,15.29,0.13327965
2019-05-17,285.84,15.96,0.13442593
2019-05-20,283.95,16.31,0.135888216
2019-05-21,286.51,14.95,0.135556734
2019-05-22,285.63,14.75,0.135639163
2019-05-23,282.14,16.92,0.140803035
2019-05-24,282.78,15.85,0.139265719
2019-05-28,280.15,17.5,0.140591314
2019-05-29,278.27,17.9,0.140869828
2019-05-30,279.03,17.3,0.140742484
2019-05-31,275.27,18.71,0.145928172
2019-06-03,274.57,18.86,0.138262487
2019-06-04,280.53,16.97,0.164012524
2019-06-05,282.96,16.09,0.158756275
2019-06-06,284.8,15.93,0.160708635
2019-06-07,287.65,16.3,0.165088406
2019-06-10,288.97,15.94,0.165395377
2019-06-11,288.9,15.99,0.138441072
2019-06-12,288.39,15.91,0.136609804
2019-06-13,289.58,15.82,0.135900993
2019-06-14,289.26,15.28,0.132619925
2019-06-17,289.37,15.35,0.130683174
2019-06-18,292.4,15.15,0.131542464
2019-06-19,293.06,14.33,0.129018819
2019-06-20,295.86,14.75,0.131413799
2019-06-21,294,15.4,0.121847393
2019-06-24,293.64,15.26,0.122638758
2019-06-25,290.76,16.28,0.123965478
2019-06-26,290.47,16.21,0.120104609
2019-06-27,291.5,15.82,0.120217362
2019-06-28,293,15.08,0.105507499
2019-07-01,295.66,14.06,0.103965397
2019-07-02,296.43,12.93,0.080673187
2019-07-03,298.8,12.57,0.080271917
2019-07-05,298.46,13.28,0.081013948
2019-07-08,296.82,13.96,0.079288634
2019-07-09,297.19,14.09,0.078560209
2019-07-10,298.61,13.03,0.078877045
2019-07-11,299.31,12.93,0.077977291
2019-07-12,300.65,12.39,0.079971037
2019-07-15,300.75,12.68,0.079123139
2019-07-16,299.71,12.86,0.081485833
2019-07-17,297.74,13.97,0.081369053
2019-07-18,298.83,13.53,0.08157558
2019-07-19,297.17,14.45,0.079340643
2019-07-22,297.9,13.53,0.079540216
2019-07-23,300.03,12.61,0.082003849
2019-07-24,301.44,12.07,0.0728116
2019-07-25,300,12.74,0.076308687
2019-07-26,302.01,12.16,0.078738814
2019-07-29,301.46,12.83,0.078058369
2019-07-30,300.72,13.94,0.075468532
2019-07-31,297.43,16.12,0.085617528
2019-08-01,294.84,17.87,0.086603794
2019-08-02,292.62,17.61,0.089662818
2019-08-05,283.82,24.59,0.135778432
2019-08-06,287.8,20.17,0.145820342
2019-08-07,287.97,19.49,0.14432799
2019-08-08,293.62,16.91,0.161790982
2019-08-09,291.62,17.97,0.160011454
2019-08-12,288.07,21.09,0.1640182
2019-08-13,292.55,17.52,0.174530144
2019-08-14,283.9,22.1,0.200439787
2019-08-15,284.65,21.18,0.20003697
2019-08-16,288.85,18.47,0.208145028
2019-08-19,292.33,16.88,0.213197879
2019-08-20,290.09,17.5,0.212473451
2019-08-21,292.45,15.8,0.21425836
2019-08-22,292.36,16.68,0.213818952
2019-08-23,284.85,19.87,0.228166362
2019-08-26,288,19.32,0.23345842
2019-08-27,286.87,20.31,0.233478436
2019-08-28,288.89,19.35,0.233217467
2019-08-29,292.58,17.88,0.236612543
2019-08-30,292.45,18.98,0.235217196
2019-09-03,290.74,19.66,0.209391315
2019-09-04,294.04,17.33,0.207893951
2019-09-05,297.82,16.27,0.212174941
2019-09-06,298.05,15,0.2023206
2019-09-09,298.2,15.27,0.200480957
2019-09-10,298.13,15.2,0.194531012
2019-09-11,300.25,14.61,0.18960023
2019-09-12,301.29,14.22,0.151188034
2019-09-13,301.09,13.74,0.151742809
2019-09-16,300.16,14.67,0.146578427
2019-09-17,300.92,14.44,0.141595611
2019-09-18,301.1,13.95,0.137342465
2019-09-19,301.08,14.05,0.135339039
2019-09-20,298.28,15.32,0.137063356
2019-09-23,298.21,14.91,0.092671339
2019-09-24,295.87,17.05,0.094664211
2019-09-25,297.62,15.96,0.094289056
2019-09-26,297,16.07,0.093925888
2019-09-27,295.4,17.22,0.087096275
2019-09-30,296.77,16.24,0.088483972
2019-10-01,293.24,18.56,0.096406277
2019-10-02,288.06,20.56,0.109063986
2019-10-03,290.42,19.12,0.101804374
2019-10-04,294.35,17.04,0.115331182
2019-10-07,293.08,17.86,0.116210969
2019-10-08,288.53,20.28,0.127579147
2019-10-09,291.27,18.64,0.129428827
2019-10-10,293.24,17.57,0.131550952
2019-10-11,296.28,15.58,0.138408246
2019-10-14,295.95,14.57,0.138119674
2019-10-15,298.88,13.54,0.142705604
2019-10-16,298.4,13.68,0.142844868
2019-10-17,299.28,13.79,0.143243747
2019-10-18,297.97,14.25,0.142846428
2019-10-21,299.99,14,0.144948435
2019-10-22,299.01,14.46,0.142085513
2019-10-23,299.88,14.01,0.140828463
2019-10-24,300.37,13.71,0.140529704
2019-10-25,301.6,12.65,0.139248166
2019-10-28,303.3,13.11,0.139465271
2019-10-29,303.21,13.2,0.130591817
2019-10-30,304.14,12.33,0.108260356
2019-10-31,303.33,13.22,0.108205003
2019-11-01,306.14,12.3,0.102532362
2019-11-04,307.37,12.83,0.099826692
2019-11-05,307.03,13.1,0.075783659
2019-11-06,307.1,12.62,0.072699329
2019-11-07,308.18,12.73,0.07132378
2019-11-08,308.94,12.07,0.063921012
2019-11-11,308.35,12.69,0.064360724
2019-11-12,309,12.68,0.057097749
2019-11-13,309.1,13,0.055631158
2019-11-14,309.55,13.05,0.055573549
2019-11-15,311.79,12.05,0.055493892
2019-11-18,312.02,12.46,0.05293976
2019-11-19,311.93,12.86,0.049833564
2019-11-20,310.77,12.78,0.053767844
2019-11-21,310.3,13.13,0.055007399
2019-11-22,311.02,12.34,0.054252213
2019-11-25,313.37,11.87,0.056584049
2019-11-26,313.99,11.54,0.05592172
2019-11-27,315.42,11.75,0.056358238
2019-11-29,314.31,12.62,0.05756039
2019-12-02,311.64,14.91,0.060473801
2019-12-03,309.55,15.96,0.064799776
2019-12-04,311.46,14.8,0.067996721
2019-12-05,312.02,14.52,0.06806766
2019-12-06,314.87,13.62,0.074169196
2019-12-09,313.88,15.86,0.075330479
2019-12-10,313.53,15.68,0.074986729
2019-12-11,314.42,14.99,0.075332943
2019-12-12,317.13,13.94,0.08021036
2019-12-13,317.32,12.63,0.080302464
2019-12-16,319.5,12.14,0.079733258
2019-12-17,319.57,12.29,0.079753191
2019-12-18,319.59,12.58,0.079709316
2019-12-19,320.9,12.5,0.078343125
2019-12-20,320.73,12.51,0.078310063
2019-12-23,321.22,12.61,0.078381158
2019-12-24,321.23,12.67,0.075675709
2019-12-26,322.94,12.65,0.076780405
2019-12-27,322.86,13.43,0.076323048
2019-12-30,321.08,14.82,0.078210868
2019-12-31,321.86,13.78,0.069019398
2020-01-02,324.87,12.47,0.064980761
2020-01-03,322.41,14.02,0.071826206
2020-01-06,323.64,13.85,0.07202521
2020-01-07,322.73,13.79,0.068814441
2020-01-08,324.45,13.45,0.067604126
2020-01-09,326.65,12.54,0.068723659
2020-01-10,325.71,12.56,0.070978243
2020-01-13,327.95,12.32,0.06920129
2020-01-14,327.45,12.39,0.069970859
2020-01-15,328.19,12.42,0.067051414
2020-01-16,330.92,12.32,0.07110401
2020-01-17,331.95,12.1,0.070852511
2020-01-21,331.3,12.85,0.072242329
2020-01-22,331.34,12.91,0.071422927
2020-01-23,331.72,12.98,0.071394816
2020-01-24,328.77,14.56,0.080595026
2020-01-27,323.5,18.23,0.098789078
2020-01-28,326.89,16.28,0.104943297
2020-01-29,326.62,16.39,0.102414031
2020-01-30,327.68,15.49,0.102467991
2020-01-31,321.73,18.84,0.117690018
2020-02-03,324.12,17.97,0.118031246
2020-02-04,329.06,16.05,0.128768707
2020-02-05,332.86,15.15,0.133119765
2020-02-06,333.98,14.96,0.132705166
2020-02-07,332.2,15.47,0.133319456
2020-02-10,334.68,15.04,0.134473442
2020-02-11,335.26,15.18,0.132836976
2020-02-12,337.42,13.74,0.13378391
2020-02-13,337.06,14.15,0.134224798
2020-02-14,337.6,13.68,0.131647958
2020-02-18,336.73,14.83,0.131879079
2020-02-19,338.34,14.38,0.132029144
2020-02-20,336.95,15.56,0.133124948
2020-02-21,333.48,17.08,0.139033865
2020-02-24,322.42,25.03,0.181351078
2020-02-25,312.65,27.85,0.203074172
2020-02-26,311.5,27.56,0.198307387
2020-02-27,297.51,39.16,0.247302381
2020-02-28,296.26,40.11,0.245883259
2020-03-02,309.09,33.42,0.300728396
2020-03-03,300.24,36.82,0.312316871
2020-03-04,312.86,31.99,0.346979975
2020-03-05,302.46,39.62,0.360246951
2020-03-06,297.46,41.94,0.36153513
2020-03-09,274.23,54.46,0.439296987
2020-03-10,288.42,47.3,0.483430666
2020-03-11,274.36,53.9,0.504136214
2020-03-12,248.11,75.47,0.583829979
2020-03-13,269.32,57.83,0.697214471
2020-03-16,239.85,82.69,0.796602757
2020-03-17,252.8,75.91,0.840402357
2020-03-18,240,76.45,0.848614232
2020-03-19,240.51,72,0.850737751
2020-03-20,228.8,66.04,0.856257925
2020-03-23,222.95,61.59,0.855305337
2020-03-24,243.15,61.67,0.938627167
